"sales_key","date_key","customer_key","movie_key","store_key","sales_amount"
7023,70427,303,913,1,"4.99"
7502,70427,303,709,2,"2.99"
8409,70429,303,940,1,"0.99"
8734,70429,303,518,1,"6.99"
8764,70429,303,511,1,"0.99"
10209,70430,303,530,1,"2.99"
4466,70407,304,730,2,"6.99"
4812,70408,304,723,1,"8.99"
5411,70409,304,935,2,"2.99"
5712,70410,304,763,1,"4.99"
5749,70410,304,383,2,"3.99"
5795,70410,304,863,1,"0.99"
6107,70411,304,832,1,"0.99"
6737,70412,304,70,2,"4.99"
7551,70427,304,578,2,"4.99"
8055,70428,304,904,1,"4.99"
9930,70430,304,981,1,"0.99"
9992,70430,304,922,2,"6.99"
4260,70407,305,1000,1,"4.99"
4638,70408,305,484,2,"2.99"
5041,70409,305,595,2,"0.99"
5052,70409,305,410,2,"2.99"
5582,70410,305,734,2,"4.99"
5745,70410,305,9,1,"8.99"
6134,70411,305,708,2,"7.99"
6619,70412,305,885,1,"0.99"
8865,70429,305,398,2,"4.99"
9119,70430,305,61,1,"4.99"
3814,70406,306,838,1,"6.99"
4484,70407,306,628,2,"5.99"
4596,70408,306,493,2,"1.99"
5581,70410,306,756,2,"2.99"
6868,70412,306,158,1,"2.99"
6953,70426,306,639,2,"4.99"
7225,70427,306,137,2,"6.99"
7232,70427,306,253,2,"4.99"
7701,70428,306,351,1,"2.99"
8620,70429,306,813,2,"0.99"
8702,70429,306,479,2,"0.99"
9242,70430,306,165,1,"4.99"
9395,70430,306,286,2,"4.99"
9774,70430,306,907,1,"0.99"
10202,70430,306,244,2,"6.99"
3962,70406,307,84,1,"6.99"
3985,70406,307,455,1,"4.99"
4522,70408,307,895,1,"2.99"
4868,70408,307,255,2,"4.99"
5871,70410,307,724,2,"3.99"
6125,70411,307,532,2,"6.99"
6256,70411,307,105,2,"0.99"
6991,70426,307,71,2,"10.99"
7536,70427,307,748,2,"2.99"
7760,70428,307,90,2,"3.99"
7929,70428,307,581,1,"0.99"
8647,70429,307,121,1,"6.99"
10135,70430,307,912,2,"4.99"
4002,70406,308,612,2,"3.99"
4285,70407,308,113,2,"8.99"
5946,70410,308,356,1,"2.99"
8869,70429,308,949,1,"0.99"
9479,70430,308,759,2,"2.99"
9746,70430,308,320,1,"7.99"
3837,70406,309,695,1,"4.99"
3896,70406,309,381,2,"7.99"
4172,70407,309,255,2,"4.99"
4540,70408,309,903,2,"4.99"
5305,70409,309,135,2,"8.99"
5980,70410,309,385,2,"4.99"
6480,70412,309,676,2,"4.99"
7214,70427,309,174,2,"5.99"
7722,70428,309,838,2,"4.99"
7846,70428,309,914,1,"5.99"
8341,70429,309,915,1,"4.99"
8501,70429,309,234,2,"2.99"
8681,70429,309,872,2,"2.99"
8917,70430,309,974,1,"2.99"
9945,70430,309,450,1,"2.99"
9949,70430,309,717,1,"0.99"
3830,70406,310,120,1,"10.99"
4072,70407,310,688,2,"0.99"
5621,70410,310,120,1,"5.99"
5836,70410,310,401,1,"0.99"
7648,70428,310,174,1,"5.99"
8637,70429,310,239,1,"5.99"
8981,70430,310,964,2,"7.99"
9536,70430,310,559,1,"2.99"
4836,70408,311,604,2,"3.99"
5224,70409,311,62,2,"5.99"
6419,70411,311,805,2,"4.99"
8167,70428,311,698,1,"6.99"
8473,70429,311,900,1,"2.99"
9503,70430,311,227,1,"6.99"
9882,70430,311,313,1,"8.99"
10134,70430,311,979,2,"4.99"
3766,70406,312,983,1,"2.99"
3792,70406,312,581,1,"1.99"
4647,70408,312,147,1,"3.99"
5031,70409,312,918,2,"5.99"
6751,70412,312,380,2,"2.99"
6866,70412,312,544,1,"2.99"
8137,70428,312,699,1,"4.99"
8412,70429,312,162,2,"6.99"
8721,70429,312,527,2,"4.99"
9016,70430,312,938,2,"6.99"
9154,70430,312,125,2,"3.99"
4552,70408,313,559,1,"2.99"
5255,70409,313,966,2,"5.99"
6384,70411,313,109,2,"2.99"
7294,70427,313,109,1,"0.99"
8381,70429,313,190,2,"4.99"
8970,70430,313,645,2,"3.99"
9836,70430,313,629,2,"2.99"
3517,70405,314,606,2,"0.99"
3656,70406,314,992,2,"2.99"
3808,70406,314,945,2,"0.99"
4386,70407,314,111,2,"0.99"
5241,70409,314,889,1,"4.99"
5856,70410,314,111,2,"0.99"
6192,70411,314,999,2,"5.99"
6666,70412,314,702,1,"2.99"
6763,70412,314,738,2,"3.99"
7004,70427,314,966,1,"4.99"
7276,70427,314,363,2,"2.99"
8022,70428,314,67,1,"6.99"
8073,70428,314,137,2,"3.99"
8105,70428,314,291,1,"0.99"
8328,70429,314,973,1,"6.99"
8644,70429,314,984,1,"4.99"
9191,70430,314,111,2,"3.99"
9318,70430,314,529,1,"6.99"
4021,70407,315,366,1,"2.99"
4992,70408,315,451,1,"4.99"
5126,70409,315,729,2,"6.99"
6661,70412,315,515,2,"4.99"
6894,70412,315,297,2,"4.99"
8416,70429,315,435,1,"5.99"
8677,70429,315,114,1,"6.99"
9735,70430,315,919,1,"9.99"
4379,70407,316,609,1,"2.99"
5102,70409,316,55,1,"3.99"
5544,70410,316,227,2,"7.99"
5618,70410,316,165,2,"5.99"
6988,70426,316,165,2,"4.99"
7339,70427,316,735,1,"2.99"
7586,70427,316,3,2,"2.99"
7592,70427,316,893,2,"4.99"
7945,70428,316,732,1,"1.99"
8564,70429,316,621,1,"4.99"
9508,70430,316,267,2,"4.99"
9903,70430,316,354,1,"6.99"
4138,70407,317,348,2,"0.99"
4177,70407,317,893,2,"8.99"
4700,70408,317,850,1,"0.99"
5548,70410,317,651,2,"0.99"
5942,70410,317,627,2,"7.99"
7309,70427,317,138,1,"2.99"
8062,70428,317,304,1,"2.99"
8327,70429,317,644,1,"2.99"
8458,70429,317,844,2,"4.99"
9110,70430,317,322,2,"2.99"
9513,70430,317,88,2,"4.99"
9770,70430,317,272,1,"8.99"
3732,70406,318,21,2,"4.99"
3974,70406,318,932,1,"2.99"
4356,70407,318,415,1,"8.99"
7649,70428,318,594,1,"0.99"
7853,70428,318,882,1,"0.99"
10023,70430,318,85,2,"5.99"
4119,70407,319,450,2,"3.99"
4295,70407,319,546,2,"2.99"
4630,70408,319,755,2,"4.99"
5791,70410,319,614,1,"8.99"
5882,70410,319,621,1,"2.99"
6132,70411,319,709,2,"2.99"
6195,70411,319,912,2,"4.99"
6255,70411,319,320,1,"4.99"
6485,70412,319,271,2,"6.99"
7953,70428,319,976,2,"2.99"
9017,70430,319,731,2,"4.99"
9044,70430,319,831,1,"0.99"
3519,70405,320,940,1,"0.99"
3756,70406,320,6,2,"4.99"
4173,70407,320,930,1,"2.99"
7057,70427,320,266,2,"4.99"
7064,70427,320,914,2,"3.99"
7930,70428,320,911,1,"4.99"
8144,70428,320,777,2,"4.99"
8235,70428,320,347,1,"4.99"
8238,70428,320,646,1,"0.99"
8794,70429,320,768,1,"4.99"
9509,70430,320,178,1,"0.99"
3901,70406,321,738,2,"5.99"
3920,70406,321,341,1,"4.99"
4281,70407,321,263,1,"4.99"
4318,70407,321,351,2,"5.99"
5202,70409,321,748,2,"2.99"
5867,70410,321,159,2,"8.99"
6190,70411,321,562,1,"2.99"
6859,70412,321,893,2,"5.99"
8685,70429,321,397,1,"6.99"
9981,70430,321,299,1,"0.99"
3478,70405,322,555,2,"0.99"
3627,70406,322,242,2,"1.99"
3646,70406,322,785,1,"4.99"
6033,70411,322,619,2,"2.99"
6511,70412,322,298,1,"3.99"
6673,70412,322,434,2,"0.99"
6709,70412,322,881,2,"4.99"
7091,70427,322,570,1,"4.99"
8142,70428,322,239,2,"4.99"
9104,70430,322,739,2,"7.99"
9115,70430,322,820,1,"4.99"
9252,70430,322,511,2,"1.99"
3704,70406,323,590,1,"6.99"
4572,70408,323,292,2,"1.99"
5669,70410,323,260,2,"4.99"
5906,70410,323,114,1,"1.99"
6840,70412,323,303,1,"3.99"
7146,70427,323,485,2,"7.99"
7275,70427,323,169,2,"2.99"
7695,70428,323,601,2,"5.99"
7847,70428,323,787,1,"1.99"
7937,70428,323,859,2,"4.99"
8474,70429,323,947,1,"0.99"
8790,70429,323,164,2,"0.99"
9363,70430,323,193,1,"2.99"
10002,70430,323,224,1,"4.99"
10028,70430,323,501,1,"4.99"
3947,70406,324,911,2,"4.99"
4197,70407,324,553,2,"0.99"
4368,70407,324,161,1,"4.99"
5702,70410,324,735,2,"2.99"
5778,70410,324,970,1,"0.99"
6034,70411,324,378,1,"2.99"
6299,70411,324,897,1,"4.99"
7240,70427,324,997,1,"3.99"
7263,70427,324,159,1,"7.99"
7960,70428,324,596,2,"6.99"
8698,70429,324,651,2,"3.99"
9651,70430,324,884,2,"4.99"
10212,70430,324,815,1,"2.99"
5470,70409,325,716,1,"5.99"
5740,70410,325,464,1,"2.99"
5775,70410,325,469,2,"4.99"
6135,70411,325,182,1,"4.99"
6622,70412,325,948,2,"0.99"
7223,70427,325,575,2,"9.99"
7687,70428,325,150,2,"2.99"
8539,70429,325,130,2,"0.99"
10030,70430,325,305,1,"2.99"
10070,70430,325,226,2,"4.99"
3886,70406,326,516,2,"0.99"
4160,70407,326,415,2,"7.99"
5147,70409,326,491,1,"5.99"
7117,70427,326,609,1,"2.99"
7725,70428,326,417,2,"2.99"
7931,70428,326,418,1,"4.99"
8467,70429,326,58,2,"5.99"
8604,70429,326,853,1,"4.99"
8739,70429,326,939,2,"2.99"
9855,70430,326,275,1,"0.99"
10108,70430,326,810,1,"0.99"
10173,70430,326,555,1,"4.99"
4445,70407,327,732,1,"4.99"
4521,70408,327,581,1,"0.99"
6618,70412,327,928,1,"2.99"
7458,70427,327,650,1,"1.99"
7808,70428,327,882,1,"1.99"
5450,70409,328,512,2,"4.99"
8017,70428,328,382,2,"1.99"
8577,70429,328,115,1,"6.99"
8780,70429,328,244,1,"4.99"
9557,70430,328,154,2,"2.99"
9835,70430,328,234,1,"2.99"
3976,70406,329,529,1,"2.99"
4076,70407,329,691,1,"4.99"
4415,70407,329,307,2,"4.99"
4465,70407,329,631,1,"1.99"
4674,70408,329,353,2,"2.99"
7980,70428,329,228,2,"4.99"
8172,70428,329,274,1,"7.99"
8460,70429,329,620,2,"6.99"
8941,70430,329,901,1,"0.99"
9024,70430,329,35,2,"4.99"
9219,70430,329,168,1,"0.99"
9381,70430,329,886,1,"0.99"
9827,70430,329,841,2,"6.99"
3603,70406,330,533,1,"4.99"
3659,70406,330,491,1,"2.99"
3760,70406,330,288,2,"2.99"
4124,70407,330,625,2,"1.99"
5149,70409,330,328,2,"2.99"
5750,70410,330,844,1,"5.99"
6656,70412,330,494,1,"0.99"
6678,70412,330,761,2,"2.99"
6719,70412,330,162,1,"2.99"
7894,70428,330,773,1,"2.99"
8680,70429,330,272,1,"4.99"
10100,70430,330,881,2,"4.99"
3505,70405,331,577,1,"4.99"
3613,70406,331,827,1,"4.99"
3871,70406,331,683,2,"8.99"
4051,70407,331,596,1,"4.99"
4063,70407,331,319,1,"5.99"
4326,70407,331,879,2,"10.99"
5152,70409,331,872,2,"2.99"
5885,70410,331,687,2,"1.99"
5947,70410,331,73,1,"5.99"
8231,70428,331,241,1,"0.99"
8995,70430,331,782,2,"4.99"
9401,70430,331,447,1,"5.99"
10188,70430,331,271,1,"6.99"
4100,70407,332,510,1,"6.99"
4302,70407,332,803,1,"6.99"
5116,70409,332,546,2,"2.99"
5277,70409,332,440,2,"1.99"
5381,70409,332,665,2,"2.99"
5388,70409,332,339,2,"0.99"
5440,70409,332,27,1,"0.99"
7049,70427,332,667,2,"7.99"
7418,70427,332,665,1,"2.99"
7577,70427,332,597,2,"8.99"
7578,70427,332,915,1,"4.99"
7934,70428,332,579,2,"8.99"
8173,70428,332,956,1,"6.99"
9324,70430,332,273,1,"1.99"
9388,70430,332,458,2,"5.99"
9921,70430,332,225,1,"0.99"
10026,70430,332,8,2,"4.99"
5032,70409,333,488,2,"0.99"
5645,70410,333,348,2,"1.99"
5892,70410,333,941,2,"4.99"
6275,70411,333,786,2,"0.99"
6931,70426,333,614,1,"4.99"
6958,70426,333,142,2,"0.99"
7076,70427,333,619,2,"6.99"
7246,70427,333,436,2,"0.99"
8719,70429,333,222,2,"4.99"
9148,70430,333,308,1,"4.99"
9338,70430,333,324,1,"10.99"
10035,70430,333,591,2,"4.99"
10062,70430,333,394,1,"2.99"
3662,70406,334,838,2,"4.99"
4603,70408,334,165,1,"6.99"
5014,70409,334,892,1,"4.99"
5434,70409,334,830,2,"0.99"
5818,70410,334,859,1,"5.99"
5845,70410,334,632,1,"4.99"
6641,70412,334,468,1,"5.99"
6749,70412,334,636,1,"4.99"
6987,70426,334,689,1,"2.99"
8977,70430,334,892,2,"7.99"
9633,70430,334,252,2,"2.99"
10207,70430,334,643,2,"3.99"
3607,70406,335,118,2,"0.99"
4016,70406,335,730,1,"0.99"
4032,70407,335,576,2,"2.99"
4279,70407,335,127,1,"4.99"
4387,70407,335,129,2,"8.99"
5024,70409,335,655,1,"4.99"
5252,70409,335,566,1,"0.99"
5728,70410,335,138,2,"2.99"
6624,70412,335,861,1,"7.99"
6906,70412,335,314,1,"0.99"
8634,70429,335,440,1,"3.99"
8855,70429,335,958,2,"2.99"
9125,70430,335,73,2,"5.99"
9361,70430,335,905,1,"4.99"
9428,70430,335,424,1,"0.99"
4323,70407,336,284,2,"5.99"
4595,70408,336,166,1,"2.99"
5649,70410,336,298,1,"2.99"
5667,70410,336,149,2,"0.99"
6263,70411,336,521,2,"4.99"
6382,70411,336,708,1,"6.99"
8275,70429,336,969,1,"4.99"
8407,70429,336,654,2,"6.99"
8607,70429,336,934,2,"4.99"
8951,70430,336,25,1,"8.99"
9306,70430,336,868,1,"0.99"
10055,70430,336,598,1,"0.99"
3626,70406,337,350,1,"5.99"
4091,70407,337,857,1,"6.99"
4093,70407,337,336,1,"4.99"
4855,70408,337,253,2,"4.99"
5050,70409,337,847,2,"2.99"
6212,70411,337,863,2,"0.99"
6305,70411,337,338,2,"7.99"
6620,70412,337,514,2,"2.99"
7410,70427,337,342,1,"4.99"
8516,70429,337,219,1,"4.99"
8919,70430,337,872,2,"8.99"
9051,70430,337,402,2,"5.99"
3516,70405,338,85,2,"0.99"
3772,70406,338,96,1,"2.99"
4104,70407,338,237,1,"5.99"
4779,70408,338,292,1,"4.99"
5309,70409,338,877,1,"4.99"
6236,70411,338,835,1,"2.99"
6360,70411,338,676,2,"4.99"
7584,70427,338,959,1,"3.99"
8766,70429,338,849,2,"0.99"
9485,70430,338,814,1,"7.99"
3536,70406,339,505,2,"2.99"
4243,70407,339,995,1,"4.99"
4467,70407,339,976,1,"0.99"
4967,70408,339,22,1,"3.99"
5720,70410,339,125,2,"3.99"
6072,70411,339,389,1,"6.99"
6425,70411,339,545,1,"0.99"
6682,70412,339,433,1,"7.99"
7244,70427,339,293,2,"2.99"
7973,70428,339,858,2,"4.99"
8968,70430,339,493,2,"0.99"
9208,70430,339,603,1,"5.99"
9663,70430,339,455,1,"4.99"
4475,70407,340,760,1,"2.99"
4742,70408,340,663,2,"0.99"
6381,70411,340,567,1,"4.99"
7617,70427,340,638,1,"2.99"
8274,70429,340,578,1,"4.99"
8541,70429,340,218,1,"0.99"
8551,70429,340,451,2,"4.99"
8606,70429,340,881,2,"4.99"
9834,70430,340,498,1,"2.99"
3938,70406,341,434,1,"4.99"
4624,70408,341,339,2,"2.99"
5487,70409,341,253,1,"4.99"
5931,70410,341,488,2,"0.99"
7473,70427,341,89,1,"2.99"
8661,70429,341,747,2,"2.99"
8728,70429,341,216,2,"9.99"
5617,70410,342,504,2,"0.99"
6060,70411,342,691,1,"4.99"
6429,70411,342,28,1,"8.99"
6736,70412,342,116,2,"2.99"
6787,70412,342,324,1,"7.99"
6997,70426,342,461,2,"0.99"
7280,70427,342,53,1,"2.99"
9164,70430,342,970,1,"2.99"
9526,70430,342,91,2,"0.99"
9948,70430,342,175,2,"5.99"
9955,70430,342,379,2,"0.99"
9956,70430,342,980,1,"4.99"
3978,70406,343,946,2,"5.99"
4472,70407,343,453,1,"7.99"
5097,70409,343,715,2,"4.99"
5337,70409,343,906,2,"3.99"
7069,70427,343,450,1,"6.99"
8012,70428,343,330,2,"5.99"
8088,70428,343,568,2,"9.99"
9458,70430,343,682,1,"5.99"
9739,70430,343,293,2,"2.99"
4028,70407,344,361,1,"5.99"
4347,70407,344,428,2,"3.99"
6363,70411,344,906,1,"5.99"
7480,70427,344,100,1,"4.99"
8561,70429,344,477,2,"2.99"
9788,70430,344,952,1,"4.99"
4422,70407,345,378,2,"2.99"
4425,70407,345,193,2,"2.99"
4450,70407,345,276,1,"4.99"
5508,70409,345,652,1,"3.99"
6307,70411,345,878,2,"7.99"
7092,70427,345,313,2,"6.99"
8129,70428,345,559,1,"2.99"
8694,70429,345,112,1,"8.99"
9163,70430,345,995,2,"4.99"
9207,70430,345,296,1,"2.99"
10215,70430,345,183,2,"8.99"
4420,70407,346,968,1,"4.99"
4958,70408,346,512,2,"8.99"
5428,70409,346,683,1,"4.99"
5557,70410,346,313,2,"4.99"
6136,70411,346,45,2,"4.99"
6323,70411,346,298,2,"2.99"
6881,70412,346,548,1,"8.99"
7943,70428,346,640,2,"6.99"
8272,70428,346,13,2,"5.99"
8505,70429,346,319,1,"6.99"
8543,70429,346,89,2,"0.99"
8732,70429,346,253,1,"8.99"
9566,70430,346,139,2,"4.99"
9848,70430,346,724,2,"4.99"
9927,70430,346,223,2,"2.99"
3605,70406,347,85,2,"0.99"
3666,70406,347,915,2,"4.99"
4232,70407,347,841,2,"5.99"
4523,70408,347,611,1,"6.99"
5471,70409,347,890,2,"0.99"
5819,70410,347,754,2,"2.99"
6121,70411,347,352,2,"1.99"
7811,70428,347,850,1,"0.99"
8148,70428,347,117,2,"4.99"
8153,70428,347,469,2,"4.99"
8176,70428,347,772,1,"4.99"
8378,70429,347,767,1,"4.99"
8771,70429,347,773,1,"2.99"
9013,70430,347,515,2,"4.99"
9582,70430,347,854,2,"4.99"
9856,70430,347,158,2,"3.99"
9876,70430,347,181,2,"2.99"
3494,70405,348,691,2,"4.99"
3610,70406,348,330,1,"4.99"
4556,70408,348,892,2,"9.99"
4633,70408,348,697,2,"0.99"
4699,70408,348,538,2,"0.99"
4807,70408,348,985,1,"8.99"
5345,70409,348,670,2,"4.99"
5965,70410,348,978,1,"0.99"
6776,70412,348,524,2,"2.99"
7380,70427,348,220,1,"2.99"
7482,70427,348,109,1,"6.99"
7825,70428,348,945,2,"4.99"
8500,70429,348,986,1,"2.99"
8569,70429,348,61,2,"4.99"
8682,70429,348,944,1,"4.99"
9482,70430,348,528,1,"2.99"
3488,70405,349,200,1,"3.99"
4190,70407,349,181,1,"2.99"
4494,70408,349,361,2,"5.99"
4881,70408,349,947,1,"0.99"
5433,70409,349,588,2,"4.99"
7002,70426,349,902,2,"4.99"
7046,70427,349,818,1,"4.99"
7702,70428,349,57,1,"2.99"
8297,70429,349,826,2,"4.99"
9262,70430,349,504,1,"1.99"
9670,70430,349,811,1,"5.99"
9731,70430,349,812,2,"0.99"
3529,70405,350,940,1,"0.99"
3893,70406,350,284,1,"5.99"
4767,70408,350,819,1,"2.99"
5240,70409,350,303,1,"0.99"
5303,70409,350,782,1,"2.99"
5786,70410,350,496,2,"1.99"
6408,70411,350,437,2,"3.99"
7416,70427,350,141,2,"4.99"
3836,70406,351,254,1,"2.99"
4544,70408,351,976,2,"0.99"
4756,70408,351,674,1,"1.99"
4761,70408,351,777,2,"5.99"
5280,70409,351,262,2,"0.99"
5912,70410,351,264,2,"3.99"
6180,70411,351,962,1,"3.99"
6664,70412,351,1000,2,"4.99"
6777,70412,351,891,1,"5.99"
7630,70427,351,614,2,"4.99"
8512,70429,351,897,2,"4.99"
9707,70430,351,45,1,"7.99"
10119,70430,351,11,1,"0.99"
4116,70407,352,145,2,"4.99"
6329,70411,352,606,2,"5.99"
7033,70427,352,615,2,"2.99"
7419,70427,352,757,2,"7.99"
7512,70427,352,296,1,"6.99"
7579,70427,352,112,1,"4.99"
7845,70428,352,8,2,"5.99"
7886,70428,352,54,1,"2.99"
9463,70430,352,194,2,"0.99"
4380,70407,353,694,2,"5.99"
6559,70412,353,101,1,"1.99"
6610,70412,353,140,1,"3.99"
7993,70428,353,643,2,"3.99"
10071,70430,353,514,1,"2.99"
3821,70406,354,958,1,"2.99"
4034,70407,354,363,2,"0.99"
4449,70407,354,618,2,"5.99"
4745,70408,354,298,2,"2.99"
5354,70409,354,212,1,"4.99"
5556,70410,354,979,2,"4.99"
5873,70410,354,692,2,"3.99"
6054,70411,354,261,1,"0.99"
6838,70412,354,765,1,"4.99"
6926,70426,354,282,2,"0.99"
6939,70426,354,62,2,"5.99"
7148,70427,354,387,2,"0.99"
7235,70427,354,280,1,"2.99"
7241,70427,354,531,1,"0.99"
8321,70429,354,409,1,"4.99"
8477,70429,354,781,2,"8.99"
8609,70429,354,870,2,"4.99"
8921,70430,354,228,1,"0.99"
9130,70430,354,374,1,"2.99"
3567,70406,355,6,1,"5.99"
3730,70406,355,363,2,"6.99"
5210,70409,355,985,2,"4.99"
5564,70410,355,44,1,"5.99"
6127,70411,355,64,2,"0.99"
6262,70411,355,898,2,"6.99"
6437,70411,355,991,1,"2.99"
6669,70412,355,311,1,"4.99"
7108,70427,355,596,2,"4.99"
7477,70427,355,590,2,"5.99"
8418,70429,355,677,2,"1.99"
3829,70406,356,897,1,"6.99"
4599,70408,356,455,1,"4.99"
5513,70409,356,560,2,"0.99"
6593,70412,356,755,1,"4.99"
6648,70412,356,157,2,"0.99"
7079,70427,356,949,1,"2.99"
7758,70428,356,945,1,"1.99"
7902,70428,356,674,1,"0.99"
8198,70428,356,383,1,"3.99"
8975,70430,356,724,2,"5.99"
9037,70430,356,840,1,"4.99"
9523,70430,356,199,1,"3.99"
9883,70430,356,933,1,"6.99"
3865,70406,357,783,1,"3.99"
4478,70407,357,382,2,"0.99"
5896,70410,357,160,1,"0.99"
6288,70411,357,710,1,"8.99"
6367,70411,357,320,2,"4.99"
6405,70411,357,868,1,"2.99"
6839,70412,357,851,2,"0.99"
7353,70427,357,288,2,"2.99"
7366,70427,357,101,2,"5.99"
8041,70428,357,166,2,"2.99"
8124,70428,357,264,2,"2.99"
9233,70430,357,504,1,"3.99"
3753,70406,358,169,1,"2.99"
3809,70406,358,644,2,"2.99"
5023,70409,358,704,2,"5.99"
6362,70411,358,926,2,"2.99"
8621,70429,358,542,1,"2.99"
9062,70430,358,610,1,"0.99"
9568,70430,358,275,2,"0.99"
10193,70430,358,443,2,"2.99"
4830,70408,359,254,2,"7.99"
6424,70411,359,667,1,"9.99"
6542,70412,359,528,1,"2.99"
6741,70412,359,54,1,"0.99"
7098,70427,359,560,1,"0.99"
7115,70427,359,790,2,"0.99"
8174,70428,359,103,1,"4.99"
9898,70430,359,465,1,"4.99"
10174,70430,359,537,2,"5.99"
4056,70407,360,915,2,"4.99"
4487,70407,360,480,2,"7.99"
5456,70409,360,658,2,"2.99"
5834,70410,360,17,2,"1.99"
5995,70410,360,949,2,"3.99"
6442,70411,360,282,1,"0.99"
6770,70412,360,451,1,"5.99"
7251,70427,360,378,1,"2.99"
7588,70427,360,879,1,"9.99"
7654,70428,360,226,2,"4.99"
7908,70428,360,796,2,"3.99"
8220,70428,360,236,2,"2.99"
8361,70429,360,746,2,"2.99"
9283,70430,360,405,2,"4.99"
9352,70430,360,574,2,"0.99"
9623,70430,360,22,2,"2.99"
9659,70430,360,927,1,"3.99"
5154,70409,361,829,1,"2.99"
6152,70411,361,122,1,"0.99"
6829,70412,361,911,1,"4.99"
6911,70412,361,200,2,"0.99"
6914,70412,361,110,1,"1.99"
7538,70427,361,545,1,"2.99"
7712,70428,361,716,2,"2.99"
8189,70428,361,770,2,"4.99"
10145,70430,361,552,2,"1.99"
10151,70430,361,971,1,"4.99"
4646,70408,362,134,2,"8.99"
5227,70409,362,406,2,"4.99"
5563,70410,362,488,2,"1.99"
5690,70410,362,293,1,"5.99"
6204,70411,362,563,1,"4.99"
6576,70412,362,75,2,"4.99"
6981,70426,362,32,2,"4.99"
7172,70427,362,525,1,"1.99"
7485,70427,362,137,2,"2.99"
8081,70428,362,963,1,"2.99"
8325,70429,362,206,2,"2.99"
8364,70429,362,300,2,"4.99"
8662,70429,362,822,2,"0.99"
8714,70429,362,993,1,"2.99"
9784,70430,362,606,2,"4.99"
3726,70406,363,162,2,"3.99"
5687,70410,363,468,2,"3.99"
5758,70410,363,112,1,"6.99"
6140,70411,363,603,1,"4.99"
6705,70412,363,929,1,"4.99"
6821,70412,363,135,2,"2.99"
6878,70412,363,530,1,"4.99"
7256,70427,363,930,2,"2.99"
7708,70428,363,88,2,"4.99"
8121,70428,363,482,1,"2.99"
8522,70429,363,794,1,"3.99"
8804,70429,363,975,1,"2.99"
8841,70429,363,858,2,"4.99"
9968,70430,363,585,2,"4.99"
9977,70430,363,500,2,"8.99"
3678,70406,364,845,1,"4.99"
3961,70406,364,941,1,"4.99"
4047,70407,364,762,2,"0.99"
4689,70408,364,554,1,"4.99"
5872,70410,364,60,1,"10.99"
7272,70427,364,56,1,"2.99"
9266,70430,364,371,1,"4.99"
10092,70430,364,901,2,"0.99"
4583,70408,365,901,2,"1.99"
6604,70412,365,179,1,"4.99"
7488,70427,365,121,1,"7.99"
7634,70427,365,980,1,"4.99"
8168,70428,365,248,2,"4.99"
8782,70429,365,957,1,"4.99"
8856,70429,365,646,1,"3.99"
9122,70430,365,136,1,"2.99"
9184,70430,365,10,2,"4.99"
9540,70430,365,476,1,"2.99"
3632,70406,366,567,1,"4.99"
3834,70406,366,658,2,"2.99"
4276,70407,366,49,2,"2.99"
4569,70408,366,643,2,"5.99"
5364,70409,366,602,2,"0.99"
6112,70411,366,289,1,"6.99"
6366,70411,366,869,2,"4.99"
6533,70412,366,843,2,"6.99"
6738,70412,366,266,2,"5.99"
6842,70412,366,741,1,"0.99"
6971,70426,366,765,1,"4.99"
7344,70427,366,374,1,"1.99"
7562,70427,366,966,1,"2.99"
7602,70427,366,553,2,"4.99"
7805,70428,366,704,2,"6.99"
8169,70428,366,890,2,"4.99"
8260,70428,366,924,1,"1.99"
8928,70430,366,154,2,"2.99"
9316,70430,366,964,1,"6.99"
10198,70430,366,286,2,"2.99"
4251,70407,367,774,1,"8.99"
5490,70409,367,668,1,"4.99"
5538,70410,367,459,2,"4.99"
5839,70410,367,56,2,"2.99"
6228,70411,367,494,1,"2.99"
6716,70412,367,610,2,"0.99"
6835,70412,367,316,2,"5.99"
8490,70429,367,423,1,"0.99"
9030,70430,367,484,1,"3.99"
9430,70430,367,334,2,"4.99"
9912,70430,367,686,1,"4.99"
3608,70406,368,680,2,"4.99"
4066,70407,368,430,2,"0.99"
4584,70408,368,504,1,"0.99"
4913,70408,368,219,1,"8.99"
6124,70411,368,439,2,"4.99"
6154,70411,368,596,2,"5.99"
6681,70412,368,188,1,"2.99"
7571,70427,368,843,1,"4.99"
8045,70428,368,751,2,"0.99"
8226,70428,368,774,1,"2.99"
9400,70430,368,853,1,"5.99"
9833,70430,368,922,2,"6.99"
3490,70405,369,667,1,"6.99"
3903,70406,369,789,2,"2.99"
4859,70408,369,421,2,"4.99"
5043,70409,369,652,1,"1.99"
5496,70409,369,698,1,"7.99"
5561,70410,369,234,1,"2.99"
8236,70428,369,414,1,"2.99"
8826,70429,369,391,1,"2.99"
9032,70430,369,972,2,"4.99"
9089,70430,369,109,2,"0.99"
9543,70430,369,213,1,"0.99"
9973,70430,369,403,1,"4.99"
4400,70407,370,10,1,"7.99"
6714,70412,370,424,1,"0.99"
6968,70426,370,363,1,"0.99"
7152,70427,370,508,2,"7.99"
7226,70427,370,768,1,"6.99"
7797,70428,370,910,2,"0.99"
8258,70428,370,303,1,"0.99"
10095,70430,370,885,1,"0.99"
